artifact_name,project_name,metric_name,sample_date,amount
per,pyth-network,GITHUB_active_developers_monthly,2024-08-01,3
pasta,trailofbits,GITHUB_active_developers_monthly,2024-08-01,1
oss-funding,opensource-observer,GITHUB_active_developers_monthly,2024-08-01,1
cargo-line-test,trailofbits,GITHUB_active_developers_monthly,2024-11-01,1
oso,opensource-observer,GITHUB_active_developers_monthly,2024-11-01,4
necessist,trailofbits,GITHUB_active_developers_monthly,2024-01-01,2
documentation,pyth-network,GITHUB_active_developers_monthly,2024-07-01,7
pyth-observer,pyth-network,GITHUB_active_developers_monthly,2024-02-01,1
oso,opensource-observer,GITHUB_active_developers_monthly,2024-04-01,5
go-sdk,third-web,GITHUB_active_developers_monthly,2024-05-01,1
.github,third-web,GITHUB_active_developers_monthly,2024-05-01,1
automerge,runtimeverification,GITHUB_active_developers_monthly,2024-02-01,1
py-wasm,runtimeverification,GITHUB_active_developers_monthly,2024-04-01,1
homebrew-k,runtimeverification,GITHUB_active_developers_monthly,2024-01-01,1
welldonestudio.github.io,remix-arbitrum-welldonestudio,GITHUB_active_developers_monthly,2024-01-01,2
dylint,trailofbits,GITHUB_active_developers_monthly,2024-02-01,2
cargo-unmaintained,trailofbits,GITHUB_active_developers_monthly,2024-05-01,2
fairyringclient,fairblock,GITHUB_active_developers_monthly,2024-01-01,1
pyk,runtimeverification,GITHUB_active_developers_monthly,2024-02-01,4
starkflare-indexer,walnuthq,GITHUB_active_developers_monthly,2024-05-01,1
insights,opensource-observer,GITHUB_active_developers_monthly,2024-02-01,1
erc7412,redstone-finance,GITHUB_active_developers_monthly,2024-01-01,1
support-discord-bot,third-web,GITHUB_active_developers_monthly,2024-02-01,1
pasta,trailofbits,GITHUB_active_developers_monthly,2024-07-01,1
debloater-eval,trailofbits,GITHUB_active_developers_monthly,2024-02-01,1
dashboard,third-web,GITHUB_active_developers_monthly,2024-05-01,13
maude,runtimeverification,GITHUB_active_developers_monthly,2024-02-01,1
sigstore-rekor-types,trailofbits,GITHUB_active_developers_monthly,2024-07-01,1
cairo-vm,walnuthq,GITHUB_active_developers_monthly,2024-05-01,1
mirror,syndicateprotocol,GITHUB_active_developers_monthly,2024-05-01,1
foundry,arbos-foundry-bernard-wagner,GITHUB_active_developers_monthly,2024-02-01,1
erc7412,redstone-finance,GITHUB_active_developers_monthly,2024-07-01,1
build-wrap,trailofbits,GITHUB_active_developers_monthly,2024-07-01,2
cookiecutter-python,trailofbits,GITHUB_active_developers_monthly,2024-01-01,1
cast_checks,trailofbits,GITHUB_active_developers_monthly,2024-07-01,1
pyth-client,pyth-network,GITHUB_active_developers_monthly,2024-04-01,2
_audits_lidofinance_dual-governance_fork,runtimeverification,GITHUB_active_developers_monthly,2024-07-01,1
evm-semantics,runtimeverification,GITHUB_active_developers_monthly,2024-05-01,3
welldonestudio.github.io,remix-arbitrum-welldonestudio,GITHUB_active_developers_monthly,2024-05-01,1
cannon,arbos-foundry-bernard-wagner,GITHUB_active_developers_monthly,2024-01-01,1
kontrol-solady,runtimeverification,GITHUB_active_developers_monthly,2024-07-01,1
cargo-unmaintained,trailofbits,GITHUB_active_developers_monthly,2024-02-01,2
vscode-sarif-explorer,trailofbits,GITHUB_active_developers_monthly,2024-05-01,1
foundry,arbos-foundry-bernard-wagner,GITHUB_active_developers_monthly,2024-07-01,1
llvm-backend,runtimeverification,GITHUB_active_developers_monthly,2024-04-01,2
rust-sdk,redstone-finance,GITHUB_active_developers_monthly,2024-07-01,1
_audits_ethereum-optimism_pausability,runtimeverification,GITHUB_active_developers_monthly,2024-07-01,1
program-authority-escrow,pyth-network,GITHUB_active_developers_monthly,2024-01-01,1
homebrew-tools,trailofbits,GITHUB_active_developers_monthly,2024-01-01,1
publications,trailofbits,GITHUB_active_developers_monthly,2024-07-01,5
haskell-backend,runtimeverification,GITHUB_active_developers_monthly,2024-05-01,4
pyth-client-js,pyth-network,GITHUB_active_developers_monthly,2024-02-01,2
js,third-web,GITHUB_active_developers_monthly,2024-02-01,12
redstone-images,redstone-finance,GITHUB_active_developers_monthly,2024-02-01,1
passport-docs,passportxyz,GITHUB_active_developers_monthly,2024-07-01,1
homebrew-k,runtimeverification,GITHUB_active_developers_monthly,2024-04-01,2
homebrew-k,runtimeverification,GITHUB_active_developers_monthly,2024-02-01,1
scala-kore,runtimeverification,GITHUB_active_developers_monthly,2024-04-01,1
defillama-server,redstone-finance,GITHUB_active_developers_monthly,2024-02-01,1
eth-security-toolbox,trailofbits,GITHUB_active_developers_monthly,2024-07-01,1
pl-tutorial,runtimeverification,GITHUB_active_developers_monthly,2024-04-01,1
vast-llvm-test-suite,trailofbits,GITHUB_active_developers_monthly,2024-02-01,1
cast_checks,trailofbits,GITHUB_active_developers_monthly,2024-05-01,1
redstone-fuel-sdk,redstone-finance,GITHUB_active_developers_monthly,2024-07-01,1
engine,third-web,GITHUB_active_developers_monthly,2024-07-01,4
support-discord-bot,third-web,GITHUB_active_developers_monthly,2024-07-01,1
llvm-backend,runtimeverification,GITHUB_active_developers_monthly,2024-02-01,2
charts,pyth-network,GITHUB_active_developers_monthly,2024-01-01,1
cargo-unmaintained,trailofbits,GITHUB_active_developers_monthly,2024-07-01,2
rv-nix-tools,runtimeverification,GITHUB_active_developers_monthly,2024-05-01,1
redstone-images,redstone-finance,GITHUB_active_developers_monthly,2024-07-01,2
testing-handbook,trailofbits,GITHUB_active_developers_monthly,2024-04-01,2
publications,runtimeverification,GITHUB_active_developers_monthly,2024-01-01,2
starknet-foundry,walnuthq,GITHUB_active_developers_monthly,2024-07-01,1
evm-semantics,runtimeverification,GITHUB_active_developers_monthly,2024-07-01,6
engine,third-web,GITHUB_active_developers_monthly,2024-02-01,4
redstone-landing,redstone-finance,GITHUB_active_developers_monthly,2024-05-01,1
sv-bench-patch,trailofbits,GITHUB_active_developers_monthly,2024-04-01,1
.github,third-web,GITHUB_active_developers_monthly,2024-07-01,1
fickling,trailofbits,GITHUB_active_developers_monthly,2024-07-01,1
mir-semantics-compiletest,runtimeverification,GITHUB_active_developers_monthly,2024-04-01,1
riscv-gnu-toolchain-images,runtimeverification,GITHUB_active_developers_monthly,2024-05-01,1
blight,trailofbits,GITHUB_active_developers_monthly,2024-02-01,2
ask-astro,trailofbits,GITHUB_active_developers_monthly,2024-05-01,1
docs-v2,third-web,GITHUB_active_developers_monthly,2024-02-01,11
pl-tutorial,runtimeverification,GITHUB_active_developers_monthly,2024-02-01,2
pyk,runtimeverification,GITHUB_active_developers_monthly,2024-04-01,2
evm-semantics,runtimeverification,GITHUB_active_developers_monthly,2024-01-01,4
automerge,runtimeverification,GITHUB_active_developers_monthly,2024-01-01,1
enclave,enclave-gnosisguild,GITHUB_active_developers_monthly,2024-07-01,1
ml-file-formats,trailofbits,GITHUB_active_developers_monthly,2024-02-01,1
btighidra,trailofbits,GITHUB_active_developers_monthly,2024-02-01,2
pasta,trailofbits,GITHUB_active_developers_monthly,2024-02-01,2
mishegos,trailofbits,GITHUB_active_developers_monthly,2024-02-01,1
pl-tutorial,runtimeverification,GITHUB_active_developers_monthly,2024-05-01,1
blight,trailofbits,GITHUB_active_developers_monthly,2024-07-01,1
vast-benchmarks,trailofbits,GITHUB_active_developers_monthly,2024-02-01,1
merch-store,third-web,GITHUB_active_developers_monthly,2024-07-01,2
wasm-semantics,runtimeverification,GITHUB_active_developers_monthly,2024-01-01,1
oso,opensource-observer,GITHUB_active_developers_monthly,2024-01-01,3
mishegos,trailofbits,GITHUB_active_developers_monthly,2024-01-01,1
blockchain-k-plugin,runtimeverification,GITHUB_active_developers_monthly,2024-01-01,1
codeql-queries,trailofbits,GITHUB_active_developers_monthly,2024-07-01,2
test-fuzz,trailofbits,GITHUB_active_developers_monthly,2024-04-01,1
rv-nix-tools,runtimeverification,GITHUB_active_developers_monthly,2024-02-01,1
mir-semantics,runtimeverification,GITHUB_active_developers_monthly,2024-05-01,2
syndicate-node,syndicateprotocol,GITHUB_active_developers_monthly,2024-05-01,2
eatmynetwork,trailofbits,GITHUB_active_developers_monthly,2024-01-01,1
haskell-backend,runtimeverification,GITHUB_active_developers_monthly,2024-01-01,2
cairo-vm,walnuthq,GITHUB_active_developers_monthly,2024-04-01,1
passport-docs,passportxyz,GITHUB_active_developers_monthly,2024-05-01,1
pyth-examples,pyth-network,GITHUB_active_developers_monthly,2024-05-01,1
redstone-docs,redstone-finance,GITHUB_active_developers_monthly,2024-04-01,3
insights,opensource-observer,GITHUB_active_developers_monthly,2024-04-01,1
pyth-crosschain,pyth-network,GITHUB_active_developers_monthly,2024-07-01,9
llvm-backend,runtimeverification,GITHUB_active_developers_monthly,2024-01-01,1
vast-llvm-test-suite,trailofbits,GITHUB_active_developers_monthly,2024-05-01,1
beacon,pyth-network,GITHUB_active_developers_monthly,2024-01-01,1
gitbook-home,runtimeverification,GITHUB_active_developers_monthly,2024-05-01,2
redstone-oracles-monorepo,redstone-finance,GITHUB_active_developers_monthly,2024-02-01,1
audit-reports,pyth-network,GITHUB_active_developers_monthly,2024-01-01,1
redstone-app,redstone-finance,GITHUB_active_developers_monthly,2024-05-01,2
fairyport,fairblock,GITHUB_active_developers_monthly,2024-07-01,1
evm-semantics,runtimeverification,GITHUB_active_developers_monthly,2024-04-01,4
vast-llvm-test-suite,trailofbits,GITHUB_active_developers_monthly,2024-04-01,1
ercx-api-wrapper,runtimeverification,GITHUB_active_developers_monthly,2024-04-01,1
pyth-crosschain,pyth-network,GITHUB_active_developers_monthly,2024-04-01,12
mir-semantics-compiletest,runtimeverification,GITHUB_active_developers_monthly,2024-05-01,1
documentation,pyth-network,GITHUB_active_developers_monthly,2024-02-01,8
k,runtimeverification,GITHUB_active_developers_monthly,2024-05-01,1
test-fuzz,trailofbits,GITHUB_active_developers_monthly,2024-05-01,2
homebrew-brew-verify,trailofbits,GITHUB_active_developers_monthly,2024-07-01,1
faucet,fairblock,GITHUB_active_developers_monthly,2024-02-01,1
ssh-agent,redstone-finance,GITHUB_active_developers_monthly,2024-02-01,1
llvm-backend,runtimeverification,GITHUB_active_developers_monthly,2024-05-01,2
signatures,trailofbits,GITHUB_active_developers_monthly,2024-04-01,1
sigstore-rekor-types,trailofbits,GITHUB_active_developers_monthly,2024-05-01,1
algo,trailofbits,GITHUB_active_developers_monthly,2024-05-01,1
homebrew-k,runtimeverification,GITHUB_active_developers_monthly,2024-07-01,1
semgrep-rules,trailofbits,GITHUB_active_developers_monthly,2024-02-01,2
redstone-oracles-monorepo,redstone-finance,GITHUB_active_developers_monthly,2024-07-01,1
homebrew-k,runtimeverification,GITHUB_active_developers_monthly,2024-05-01,1
dylint,trailofbits,GITHUB_active_developers_monthly,2024-07-01,2
grant-program,pyth-network,GITHUB_active_developers_monthly,2024-02-01,2
cairovm.codes,walnuthq,GITHUB_active_developers_monthly,2024-01-01,2
pyth-client-py,pyth-network,GITHUB_active_developers_monthly,2024-01-01,2
pasta,trailofbits,GITHUB_active_developers_monthly,2024-01-01,1
insights,opensource-observer,GITHUB_active_developers_monthly,2024-01-01,1
redstone-showroom,redstone-finance,GITHUB_active_developers_monthly,2024-01-01,1
redstone-app,redstone-finance,GITHUB_active_developers_monthly,2024-07-01,1
fuel-test-contract,redstone-finance,GITHUB_active_developers_monthly,2024-07-01,1
py-wasm,runtimeverification,GITHUB_active_developers_monthly,2024-01-01,1
vast,trailofbits,GITHUB_active_developers_monthly,2024-05-01,3
wasmd,fairblock,GITHUB_active_developers_monthly,2024-05-01,1
chains,syndicateprotocol,GITHUB_active_developers_monthly,2024-02-01,1
governance,pyth-network,GITHUB_active_developers_monthly,2024-07-01,3
algo,trailofbits,GITHUB_active_developers_monthly,2024-07-01,1
alloy-core,arbos-foundry-bernard-wagner,GITHUB_active_developers_monthly,2024-02-01,1
redstone-docs,redstone-finance,GITHUB_active_developers_monthly,2024-01-01,3
gitbook-home,runtimeverification,GITHUB_active_developers_monthly,2024-04-01,2
secureum-kontrol,runtimeverification,GITHUB_active_developers_monthly,2024-04-01,2
dashboard,third-web,GITHUB_active_developers_monthly,2024-02-01,14
redstone-oracles-monorepo,redstone-finance,GITHUB_active_developers_monthly,2024-05-01,1
sigstore-apis,trailofbits,GITHUB_active_developers_monthly,2024-07-01,1
fairyringclient,fairblock,GITHUB_active_developers_monthly,2024-02-01,1
welldonestudio.github.io,remix-arbitrum-welldonestudio,GITHUB_active_developers_monthly,2024-07-01,1
hs-backend-booster,runtimeverification,GITHUB_active_developers_monthly,2024-01-01,3
circuitous,trailofbits,GITHUB_active_developers_monthly,2024-02-01,2
pasta,trailofbits,GITHUB_active_developers_monthly,2024-05-01,2
mx-semantics,runtimeverification,GITHUB_active_developers_monthly,2024-07-01,2
pyth-examples,pyth-network,GITHUB_active_developers_monthly,2024-07-01,3
insights,opensource-observer,GITHUB_active_developers_monthly,2024-07-01,1
sharegenerationclient,fairblock,GITHUB_active_developers_monthly,2024-07-01,1
governance,pyth-network,GITHUB_active_developers_monthly,2024-05-01,2
pyth-agent,pyth-network,GITHUB_active_developers_monthly,2024-01-01,1
wasm-semantics,runtimeverification,GITHUB_active_developers_monthly,2024-05-01,1
redstone-landing,redstone-finance,GITHUB_active_developers_monthly,2024-02-01,1
redstone-docs,redstone-finance,GITHUB_active_developers_monthly,2024-02-01,2
passport-scroll-badge-service,passportxyz,GITHUB_active_developers_monthly,2024-07-01,1
ask-astro,trailofbits,GITHUB_active_developers_monthly,2024-01-01,1
per,pyth-network,GITHUB_active_developers_monthly,2024-07-01,1
oso,opensource-observer,GITHUB_active_developers_monthly,2024-02-01,4
publications,runtimeverification,GITHUB_active_developers_monthly,2024-07-01,1
blockifier,walnuthq,GITHUB_active_developers_monthly,2024-05-01,1
binary_type_inference,trailofbits,GITHUB_active_developers_monthly,2024-02-01,1
transaction-frame-base-example,third-web,GITHUB_active_developers_monthly,2024-04-01,1
test-fuzz,trailofbits,GITHUB_active_developers_monthly,2024-01-01,1
wasm-semantics,runtimeverification,GITHUB_active_developers_monthly,2024-02-01,2
macroni,trailofbits,GITHUB_active_developers_monthly,2024-05-01,1
siderophile,trailofbits,GITHUB_active_developers_monthly,2024-02-01,1
redstone-prototypes,redstone-finance,GITHUB_active_developers_monthly,2024-07-01,1
redstone-app,redstone-finance,GITHUB_active_developers_monthly,2024-01-01,1
governance,pyth-network,GITHUB_active_developers_monthly,2024-02-01,3
cosmos-sdk,trailofbits,GITHUB_active_developers_monthly,2024-07-01,1
rpcinvestigator,trailofbits,GITHUB_active_developers_monthly,2024-01-01,1
sigstore-rekor-types,trailofbits,GITHUB_active_developers_monthly,2024-04-01,1
passport,passportxyz,GITHUB_active_developers_monthly,2024-07-01,1
lms-rust,trailofbits,GITHUB_active_developers_monthly,2024-01-01,1
mx-semantics,runtimeverification,GITHUB_active_developers_monthly,2024-01-01,2
pyth-sdk-rs,pyth-network,GITHUB_active_developers_monthly,2024-02-01,1
gmx-contracts,redstone-finance,GITHUB_active_developers_monthly,2024-01-01,1
kontrol-workshop-ethcc-7,runtimeverification,GITHUB_active_developers_monthly,2024-07-01,1
semgrep-rules,trailofbits,GITHUB_active_developers_monthly,2024-07-01,2
vast,trailofbits,GITHUB_active_developers_monthly,2024-02-01,3
walnut-landingpage,walnuthq,GITHUB_active_developers_monthly,2024-02-01,1
js,third-web,GITHUB_active_developers_monthly,2024-01-01,17
simbolik-vscode,runtimeverification,GITHUB_active_developers_monthly,2024-05-01,1
redstone-oracles-monorepo,redstone-finance,GITHUB_active_developers_monthly,2024-04-01,1
blight,trailofbits,GITHUB_active_developers_monthly,2024-04-01,1
foundry,arbos-foundry-bernard-wagner,GITHUB_active_developers_monthly,2024-05-01,1
kontrol,runtimeverification,GITHUB_active_developers_monthly,2024-01-01,5
keplr-chain-registry,fairblock,GITHUB_active_developers_monthly,2024-02-01,1
rv-nix-tools,runtimeverification,GITHUB_active_developers_monthly,2024-04-01,1
testing-handbook,trailofbits,GITHUB_active_developers_monthly,2024-07-01,1
k,runtimeverification,GITHUB_active_developers_monthly,2024-02-01,1
cosmos-sdk,fairblock,GITHUB_active_developers_monthly,2024-05-01,1
insights,opensource-observer,GITHUB_active_developers_monthly,2024-05-01,1
sigstore-rekor-types,trailofbits,GITHUB_active_developers_monthly,2024-01-01,1
docs-v2,third-web,GITHUB_active_developers_monthly,2024-07-01,11
cookiecutter-python,trailofbits,GITHUB_active_developers_monthly,2024-05-01,1
cairovm.codes,walnuthq,GITHUB_active_developers_monthly,2024-05-01,2
necessist,trailofbits,GITHUB_active_developers_monthly,2024-07-01,2
semgrep-rules,trailofbits,GITHUB_active_developers_monthly,2024-04-01,2
publications,trailofbits,GITHUB_active_developers_monthly,2024-02-01,2
redstone-api,redstone-finance,GITHUB_active_developers_monthly,2024-05-01,1
infra-libs,passportxyz,GITHUB_active_developers_monthly,2024-07-01,2
dylint,trailofbits,GITHUB_active_developers_monthly,2024-05-01,2
pyth-client,pyth-network,GITHUB_active_developers_monthly,2024-02-01,2
redstone-evm-examples,redstone-finance,GITHUB_active_developers_monthly,2024-04-01,2
syndicate-node,syndicateprotocol,GITHUB_active_developers_monthly,2024-01-01,1
